e03,e1,e2,e3,e09,e02
1175.41003417969,1184.63000488281,1173.42004394531,1184.63000488281,1692000000,-0.00781344168486367
1167.86999511719,1179.44995117188,1167.81994628906,1175.41003417969,1643500000,-0.00643547932045657
1163.75,1173.03002929688,1163.75,1167.86999511719,1494600000,-0.00353402305161993
1168.41003417969,1174.30004882812,1163.75,1163.75,1610400000,0.00399632985161503
1174.06994628906,1175.9599609375,1168.41003417969,1168.41003417969,1635900000,0.00483241963293872
1174.55004882812,1177.5,1170.15002441406,1174.06994628906,1600600000,0.00040883799571499
1171.35998535156,1175.60998535156,1166.25,1174.55004882812,1641800000,-0.00271968267870884
1181.27001953125,1182.06994628906,1171.35998535156,1171.35998535156,1679800000,0.00842469302282693
1189.41003417969,1190.39001464844,1180.94995117188,1181.27001953125,1681980000,0.00686726715863026
1193.18994140625,1195.25,1188.92004394531,1189.41003417969,1561740000,0.00317292909969953
1189.89001464844,1193.18994140625,1185.64001464844,1193.18994140625,1554460000,-0.0027694655050197
1203.03002929688,1203.46997070312,1189.67004394531,1189.89001464844,1648160000,0.0109825205031991
1201.71997070312,1204.15002441406,1199.27001953125,1203.03002929688,1347270000,-0.0010895591835757
1202.30004882812,1205.10998535156,1200.16003417969,1201.71997070312,1416170000,0.000482590104529293
1191.98999023438,1203.82995605469,1191.5400390625,1202.30004882812,1511040000,-0.00861225845747368
1197.01000976562,1198.75,1191.5400390625,1191.98999023438,1491670000,0.00420261776465328
1205.30004882812,1208.38000488281,1193.28002929688,1197.01000976562,1562300000,0.0069017502051707
1206.14001464844,1206.93005371094,1203.58996582031,1205.30004882812,1290180000,0.000696650824547266
1210.11999511719,1212.43994140625,1205.52001953125,1206.14001464844,1527080000,0.00329433426212783
1210.33996582031,1212.43994140625,1205.06005859375,1210.11999511719,1490100000,0.000181759423647278
1200.75,1211.32995605469,1200.73999023438,1210.33996582031,1580120000,-0.00795492207086541
1201.58996582031,1202.92004394531,1197.34997558594,1200.75,1551200000,0.000699289747905969
1184.16003417969,1202.47998046875,1184.16003417969,1201.58996582031,1744940000,-0.0146119599796052
1190.80004882812,1193.52001953125,1184.16003417969,1184.16003417969,1501090000,0.00559169983285766
1200.19995117188,1200.42004394531,1187.80004882812,1190.80004882812,1518750000,0.00786277772599575
1211.36999511719,1212.15002441406,1199.60998535156,1200.19995117188,1523680000,0.00926377760227186
1203.59997558594,1211.36999511719,1198.13000488281,1211.36999511719,1795480000,-0.00643490100266949
1210.41003417969,1212.25,1203.59997558594,1203.59997558594,1708060000,0.00564212793809362
1210.07995605469,1215.7900390625,1204.21997070312,1210.41003417969,1568540000,-0.000272736618104389
1210.46997070312,1215.71997070312,1204.44995117188,1210.07995605469,1616240000,0.000322252928973915
1222.11999511719,1224.76000976562,1210.46997070312,1210.46997070312,1636820000,0.00957836186691996
1225.31005859375,1229.10998535156,1222.11999511719,1222.11999511719,1488830000,0.00260686942068315
1219.43005371094,1225.68994140625,1218.56994628906,1225.31005859375,1523090000,-0.00481034052782695
1207.01000976562,1219.43005371094,1206.66003417969,1219.43005371094,1704970000,-0.0102373453223188
1209.25,1211.22998046875,1201.41003417969,1207.01000976562,1604020000,0.00185409754498185
1200.07995605469,1213.0400390625,1198.15002441406,1209.25,1449820000,-0.00761214810111093
1206.82995605469,1206.82995605469,1199.51000976562,1200.07995605469,1437430000,0.00560886609169002
1197.75,1210.5400390625,1197.75,1206.82995605469,1513530000,-0.00755225393044011
1188.06994628906,1197.75,1185.60998535156,1197.75,1653190000,-0.00811470022614856
1190.2099609375,1193.28002929688,1186.33996582031,1188.06994628906,1581930000,0.00179963276778566
1189.65002441406,1191.97998046875,1182.78002929688,1190.2099609375,2344370000,-0.000470562585375787
1183.78002929688,1189.65002441406,1178.81994628906,1189.65002441406,1819440000,-0.00494643360273959
1171.7099609375,1189.58996582031,1171.63000488281,1183.78002929688,2114470000,-0.0102485462092561
1172.53002929688,1176.26000976562,1168.69995117188,1171.7099609375,2246870000,0.000699645425590822
1171.42004394531,1180.10998535156,1171.42004394531,1172.53002929688,1721720000,-0.000947106721432445
1174.28002929688,1179.91003417969,1171.42004394531,1171.42004394531,1746220000,0.00243849314016637
1165.35998535156,1179.39001464844,1163.68994140625,1174.28002929688,2223250000,-0.00762517918101143
1181.41003417969,1181.5400390625,1165.35998535156,1165.35998535156,2097110000,0.0136786297313708
1180.58996582031,1184.53002929688,1179.48999023438,1181.41003417969,2214230000,-0.000694384752181237
1172.92004394531,1189.80004882812,1169.91003417969,1180.58996582031,2168690000,-0.0065178809492634
1176.11999511719,1178.60998535156,1167.71997070312,1172.7900390625,2079770000,0.00272447731672446
1181.39001464844,1183.56005859375,1176.11999511719,1176.11999511719,1870800000,0.00447084278556942
1184.06994628906,1189.33996582031,1181.39001464844,1181.39001464844,1797400000,0.0022658872536414
1191.14001464844,1191.88000488281,1183.81005859375,1184.06994628906,1900620000,0.00595323306695834
1181.19995117188,1191.75,1181.13000488281,1191.14001464844,1661330000,-0.00838001449159189
1181.2099609375,1184.06994628906,1178.68994140625,1181.19995117188,1525310000,8.47419880338604e-06
1187.76000976562,1190.17004394531,1170.84997558594,1181.2099609375,1979830000,0.00552988480278277
1173.7900390625,1187.76000976562,1171.40002441406,1187.76000976562,2049740000,-0.0118313255056288
1162.05004882812,1174.67004394531,1161.69995117188,1173.7900390625,2355040000,-0.0100521342630217
1142.61999511719,1162.05004882812,1141.92004394531,1162.05004882812,2689960000,-0.0168618619627654
1145.97998046875,1148.92004394531,1139.80004882812,1142.61999511719,2180670000,0.00293628226993428
1152.78002929688,1154.67004394531,1145.97998046875,1145.97998046875,2142700000,0.00591629281362938
1137.5,1155.5,1136.15002441406,1152.78002929688,2217050000,-0.0133435700606669
1159.94995117188,1159.94995117188,1137.5,1137.5,2308560000,0.019543986803022
1152.11999511719,1159.94995117188,1142.94995117188,1159.94995117188,2045880000,-0.0067731393687059
1162.09997558594,1164.05004882812,1152.11999511719,1152.11999511719,1795030000,0.00862497296083332
1151.82995605469,1164.80004882812,1151.82995605469,1162.09997558594,1959740000,-0.0088767484509082
1156.38000488281,1159.86999511719,1144.42004394531,1151.73999023438,2151520000,0.00394249639216655
1143.21997070312,1156.38000488281,1143.21997070312,1156.38000488281,2182270000,-0.0114456235739421
1156.84997558594,1156.96997070312,1139.18994140625,1143.21997070312,2362360000,0.011851956462206
1162.16003417969,1162.86999511719,1154.7099609375,1156.84997558594,1980040000,0.00457959892533375
1161.17004394531,1166.89001464844,1156.7099609375,1162.16003417969,2167020000,-0.000852216655406016
1175.65002441406,1176.01000976562,1161.17004394531,1161.17004394531,2306480000,0.0123930515603474
1172.63000488281,1178.61999511719,1166.77001953125,1175.65002441406,1997100000,-0.00257211334129763
1171.34997558594,1177.75,1170.5,1172.63000488281,1707200000,-0.00109218460463223
1178.83996582031,1178.86999511719,1169.38000488281,1171.34997558594,1857020000,0.00637396617240212
1166.21997070312,1178.83996582031,1162.97998046875,1178.83996582031,1889660000,-0.0107631508697196
1171.10998535156,1171.77001953125,1157.7099609375,1166.21997070312,1834970000,0.00418428024710981
1159.35998535156,1173.36999511719,1157.76000976562,1171.10998535156,1995290000,-0.010083888412137
1154.05004882812,1163.75,1146.18005371094,1159.35998535156,2188590000,-0.00459057907578605
1165.68994140625,1165.75,1153.64001464844,1154.05004882812,1856860000,0.0100355990912024
1173.80004882812,1174.34997558594,1159.85998535156,1165.68994140625,1887260000,0.00693325463537327
1185.56005859375,1187.90002441406,1173.80004882812,1173.80004882812,2266320000,0.00996889548132164
1191.07995605469,1191.08996582031,1184.48999023438,1185.56005859375,1775860000,0.00464513544523188
1189.28002929688,1191.21997070312,1185.18994140625,1191.07995605469,1631750000,-0.00151231503801065
1193.85998535156,1197.43994140625,1188.76000976562,1189.28002929688,1681170000,0.00384363626563954
1194.06994628906,1195.2900390625,1189.86999511719,1193.85998535156,1681000000,0.000175851841596387
1190.01000976562,1194.06994628906,1185.9599609375,1194.06994628906,1742180000,-0.00340587608039617
1197.61999511719,1198.94995117188,1190.01000976562,1190.01000976562,1654110000,0.00637453131772754
1198.78002929688,1199.56005859375,1195.28002929688,1197.61999511719,1381430000,0.000968147436553591
1191.5,1198.78002929688,1191.5,1198.78002929688,1840680000,-0.00609137985343446
1202.21997070312,1205.64001464844,1191.03002929688,1191.5,1810100000,0.0089568057259322
1204.2900390625,1204.67004394531,1198.42004394531,1202.27001953125,1813790000,0.00172039082451147
1196.02001953125,1205.08996582031,1194.55004882812,1204.2900390625,1627520000,-0.00689081998025124
1197.51000976562,1198.78002929688,1192.75,1196.02001953125,1547120000,0.00124501502684505
1197.26000976562,1208.84997558594,1197.26000976562,1197.51000976562,1851370000,-0.000208788316931622
1194.67004394531,1201.96997070312,1193.32995605469,1197.26000976562,1715490000,-0.00216558743303495
1200.93005371094,1201.85998535156,1191.08996582031,1194.67004394531,1824120000,0.00522626795724729
1198.10998535156,1202.7900390625,1192.64001464844,1200.93005371094,1664180000,-0.00235099840967967
1200.81994628906,1206.03002929688,1194.51000976562,1198.10998535156,1661350000,0.00225930908152119
1203.91003417969,1207.53002929688,1200.18005371094,1200.81994628906,1698150000,0.00257000961982868
1206.57995605469,1208.07995605469,1198.66003417969,1203.91003417969,1840440000,0.00221525331170783
1210.9599609375,1212.09997558594,1205.46997070312,1206.55004882812,1776040000,0.0036235262503506
1216.9599609375,1219.55004882812,1210.93005371094,1210.93005371094,2407370000,0.00494251244462459
1216.09997558594,1219.09997558594,1210.65002441406,1216.9599609375,1714530000,-0.000706916730218183
1213.60998535156,1217.13000488281,1211.85998535156,1216.09997558594,1720700000,-0.00204962003374778
1213.88000488281,1219.58996582031,1211.68994140625,1213.60998535156,1823250000,0.000222468091279344
1200.72998046875,1216.44995117188,1200.71997070312,1213.88000488281,2029920000,-0.0108921560852183
1191.56994628906,1200.90002441406,1191.44995117188,1200.72998046875,2418800000,-0.00765796867077171
1190.68994140625,1194.32995605469,1188.30004882812,1191.56994628906,1738620000,-0.000738798421939694
1201.56994628906,1202.5400390625,1190.68994140625,1190.68994140625,1772410000,0.00909606849566019
1199.84997558594,1204.06994628906,1198.69995117188,1201.56994628906,1769280000,-0.0014324616711678
1191.32995605469,1203.27001953125,1190.51000976562,1199.84997558594,2109490000,-0.00712623544105345
1194.43994140625,1197.89001464844,1191.32995605469,1191.32995605469,1593820000,0.00260711405272654
1204.98999023438,1206.33996582031,1192.48999023438,1194.43994140625,1805820000,0.00879385280379538
1194.93994140625,1206.10998535156,1194.78002929688,1204.98999023438,1883470000,-0.00837533416563752
1197.86999511719,1198.4599609375,1183.55004882812,1194.93994140625,1952440000,0.00244904965556516
1211.85998535156,1212.72998046875,1197.19995117188,1197.86999511719,1900810000,0.0116113817978248
1219.43994140625,1220.03002929688,1211.85998535156,1211.85998535156,1846300000,0.00623533158529963
1222.2099609375,1225.5400390625,1216.59997558594,1219.43994140625,1932010000,0.00226897452987508
1223.2900390625,1224.4599609375,1219.64001464844,1222.2099609375,1812500000,0.00088331890838511
1226.5,1233.16003417969,1223.2900390625,1223.2900390625,2048710000,0.00262060235641846
1227.92004394531,1229.53002929688,1223.5,1226.5,1716400000,0.00115713209502465
1221.13000488281,1227.92004394531,1221.13000488281,1227.92004394531,1582100000,-0.00554505324533158
1229.34997558594,1230.33996582031,1221.13000488281,1221.13000488281,2041280000,0.00670889099264074
1235.19995117188,1236.56005859375,1222.91003417969,1229.34997558594,2063340000,0.00474730619909175
1227.0400390625,1235.82995605469,1224.69995117188,1235.19995117188,2129840000,-0.00662806388868019
1233.68005371094,1234.18994140625,1226.15002441406,1227.0400390625,1766990000,0.0053968192352823
1229.03002929688,1238.35998535156,1228.15002441406,1233.68005371094,1717580000,-0.00377635189155841
1231.16003417969,1234.42004394531,1229.03002929688,1229.03002929688,1934180000,0.00173157793509086
1236.7900390625,1237.64001464844,1230.15002441406,1231.16003417969,1945800000,0.00456250287251356
1243.71997070312,1245.15002441406,1235.81005859375,1236.7900390625,2001680000,0.00558752002041879
1234.18005371094,1245.0400390625,1234.18005371094,1243.71997070312,1789600000,-0.00770003957687616
1235.34997558594,1239.09997558594,1233.80004882812,1234.18005371094,1716870000,0.000947485512339228
1244.11999511719,1244.68994140625,1235.34997558594,1235.34997558594,2043120000,0.00707413778616341
1245.0400390625,1245.85998535156,1240.56994628906,1244.11999511719,1999980000,0.000739240526585375
1235.85998535156,1245.0400390625,1235.15002441406,1245.0400390625,1981220000,-0.00740061713022875
1226.42004394531,1235.85998535156,1225.61999511719,1235.85998535156,1930280000,-0.00766767999117915
1223.13000488281,1232.28002929688,1222.67004394531,1226.42004394531,1804140000,-0.0026862411261645
1231.38000488281,1234.10998535156,1223.13000488281,1223.13000488281,1897520000,0.00672234461071296
1229.13000488281,1242.68994140625,1226.57995605469,1231.38000488281,2172320000,-0.00182888963526002
1237.81005859375,1237.81005859375,1228.32995605469,1229.13000488281,1941560000,0.00703713045969632
1230.39001464844,1237.81005859375,1225.86999511719,1237.81005859375,1709300000,-0.00601253227318085
1233.86999511719,1236.23999023438,1226.19995117188,1230.40002441406,1562880000,0.00282436331254344
1219.33996582031,1233.86999511719,1219.05004882812,1233.86999511719,1820410000,-0.0118458667931727
1220.23999023438,1225.63000488281,1218.06994628906,1219.33996582031,1859150000,0.000737851983626702
1219.02001953125,1222.64001464844,1215.93005371094,1220.23999023438,1808170000,-0.0010002794289759
1219.7099609375,1225.07995605469,1219.02001953125,1219.02001953125,1558790000,0.000565820267256068
1221.72998046875,1228.9599609375,1216.46997070312,1219.7099609375,1621330000,0.00165477754167987
1217.58996582031,1223.0400390625,1214.43994140625,1221.72998046875,1678620000,-0.00339440394428907
1209.58996582031,1224.15002441406,1209.36999511719,1217.56994628906,1930800000,-0.00659203618623542
1212.36999511719,1213.72998046875,1209.56994628906,1209.58996582031,1571110000,0.00229568660312276
1205.09997558594,1212.40002441406,1204.22998046875,1212.40002441406,1541090000,-0.00601458676680552
1212.28002929688,1214.28002929688,1201.53002929688,1205.09997558594,1599450000,0.00594037744220371
1208.41003417969,1212.28002929688,1201.06994628906,1212.28002929688,1916470000,-0.00319743404798447
1220.32995605469,1220.35998535156,1204.40002441406,1208.41003417969,2365510000,0.00981580377464713
1221.58996582031,1227.2900390625,1216.18005371094,1220.32995605469,2229860000,0.00103198296239161
1218.02001953125,1224.44995117188,1217.75,1221.58996582031,1640160000,-0.00292665537412904
1233.39001464844,1233.60998535156,1218.02001953125,1218.02001953125,1932090000,0.0125398821997119
1236.35998535156,1237.06005859375,1230.93005371094,1233.39001464844,2067700000,0.00240507916570597
1231.67004394531,1236.35998535156,1229.51000976562,1236.35998535156,1955380000,-0.00380055914701217
1241.47998046875,1243.13000488281,1231.67004394531,1231.67004394531,1992560000,0.0079331927913957
1240.56005859375,1242.59997558594,1239.15002441406,1241.47998046875,1938050000,-0.000741262753738636
1231.19995117188,1240.56994628906,1231.19995117188,1240.56994628906,2082360000,-0.00757367392188847
1227.16003417969,1234.73999023438,1226.16003417969,1231.19995117188,1986750000,-0.00328667945536536
1227.72998046875,1231.88000488281,1224.84997558594,1227.16003417969,2079340000,0.000464335506602796
1237.91003417969,1237.94995117188,1228.42004394531,1228.42004394531,3152470000,0.0082575813959488
1231.02001953125,1237.91003417969,1227.65002441406,1237.91003417969,2076540000,-0.00558139144080668
1221.33996582031,1236.48999023438,1220.06994628906,1231.02001953125,2319250000,-0.00789452123117944
1210.19995117188,1221.52001953125,1209.89001464844,1221.33996582031,2548150000,-0.00916299379983082
1214.61999511719,1216.64001464844,1205.34997558594,1210.19995117188,2424720000,0.00364567179316912
1215.2900390625,1218.82995605469,1209.80004882812,1214.61999511719,1973020000,0.000551496930232203
1215.63000488281,1222.56005859375,1211.83996582031,1215.2900390625,2022220000,0.000279701361116906
1215.66003417969,1220.17004394531,1211.10998535156,1215.63000488281,1976270000,2.47023566863835e-05
1216.89001464844,1220.97998046875,1212.71997070312,1215.66003417969,2106980000,0.00101126846221632
1227.68005371094,1228.69995117188,1211.5400390625,1216.89001464844,2176120000,0.00882781743481539
1228.81005859375,1229.56994628906,1225.21997070312,1227.68005371094,2097520000,0.000920015885151025
1226.69995117188,1233.33996582031,1225.15002441406,1228.81005859375,2097490000,-0.00171867183020373
1214.46997070312,1229.88000488281,1214.02001953125,1226.69995117188,2341420000,-0.010019853743549
1196.39001464844,1214.46997070312,1196.25,1214.46997070312,2546780000,-0.0149990419345344
1191.48999023438,1202.14001464844,1181.92004394531,1196.39001464844,2792030000,-0.00410408503094237
1195.90002441406,1199.7099609375,1191.4599609375,1191.48999023438,2126080000,0.00369444386433943
1187.32995605469,1196.52001953125,1186.11999511719,1195.90002441406,2195990000,-0.00719200863545251
1184.86999511719,1193.09997558594,1183.16003417969,1187.32995605469,2299040000,-0.00207399196519374
1177.68005371094,1190.02001953125,1173.65002441406,1184.86999511719,2491280000,-0.006086612731749
1176.83996582031,1179.56005859375,1168.19995117188,1177.68005371094,2351150000,-0.000713595908554969
1186.56994628906,1187.13000488281,1175.43994140625,1176.83996582031,2188940000,0.00823389577137975
1190.09997558594,1191.2099609375,1184.47998046875,1186.56994628906,2054570000,0.00297056975410514
1178.14001464844,1190.09997558594,1178.13000488281,1190.09997558594,2197010000,-0.0101003805897564
1195.76000976562,1195.76000976562,1170.55004882812,1178.14001464844,2703590000,0.0148450385600938
1177.80004882812,1197.30004882812,1173.30004882812,1195.76000976562,2617250000,-0.0151336416769069
1179.58996582031,1186.4599609375,1174.92004394531,1177.80004882812,2470920000,0.00151855851176991
1199.38000488281,1199.39001464844,1179.58996582031,1179.58996582031,2197790000,0.016637869183026
1196.5400390625,1201.30004882812,1189.2900390625,1199.38000488281,2312470000,-0.00237066938653254
1191.38000488281,1204.01000976562,1191.38000488281,1196.5400390625,2467750000,-0.00432178809696607
1178.90002441406,1192.65002441406,1178.89001464844,1191.38000488281,2395370000,-0.0105304821715563
1198.41003417969,1198.41003417969,1178.90002441406,1178.90002441406,2379400000,0.0164138857010117
1207.01000976562,1211.43005371094,1198.41003417969,1198.41003417969,2567470000,0.00715052844982898
1202.76000976562,1207.33996582031,1201.66003417969,1207.01000976562,2457850000,-0.00352731121398937
1214.76000976562,1215.17004394531,1201.06994628906,1202.76000976562,2648090000,0.00992761049367847
1219.93994140625,1224.69995117188,1214.76000976562,1214.76000976562,2716630000,0.00425509472221407
1220.14001464844,1222.52001953125,1214.44995117188,1219.93994140625,2050510000,0.000163989087439093
1222.81005859375,1224.18005371094,1217.2900390625,1220.14001464844,1987580000,0.00218591860532347
1218.58996582031,1222.81005859375,1216.07995605469,1222.81005859375,1965050000,-0.00345711225879915
1220.65002441406,1226.58996582031,1216.53002929688,1218.58996582031,2214460000,0.00168909913890065
1230.9599609375,1232.41003417969,1215.05004882812,1220.65002441406,2378460000,0.00841079728288128
1234.71997070312,1235.69995117188,1230.71997070312,1230.9599609375,1773140000,0.00304987896598754
1233.76000976562,1237.19995117188,1231.78002929688,1234.71997070312,1899780000,-0.00077777498176056
1229.01000976562,1237.93994140625,1226.41003417969,1233.76000976562,2359370000,-0.00385744982462526
1231.2099609375,1232.23999023438,1227.18005371094,1229.01000976562,2121580000,0.00178841874664907
1242.80004882812,1242.9599609375,1231.2099609375,1231.2099609375,2298040000,0.00936954388568477
1248.27001953125,1249.57995605469,1240.7099609375,1242.80004882812,2453290000,0.0043916705227247
1254.84997558594,1255.89001464844,1246.90002441406,1248.27001953125,2117350000,0.00525741572403909
1261.22998046875,1261.90002441406,1251.40002441406,1254.84997558594,2291420000,0.00507139571731679
1265.60998535156,1270.64001464844,1259.51000976562,1261.22998046875,1985400000,0.00346678802683147
1268.25,1268.78002929688,1265.5400390625,1265.60998535156,724940000,0.00208378964819242
1257.4599609375,1268.43994140625,1257.17004394531,1268.25,2016900000,-0.00854421518856284
1257.47998046875,1266.18005371094,1257.4599609375,1257.4599609375,2268340000,1.59204845577127e-05
1249.47998046875,1260.93005371094,1249.39001464844,1257.47998046875,2374690000,-0.00638225362995491
1264.67004394531,1266.17004394531,1249.47998046875,1249.47998046875,2614830000,0.0120838041996217
1265.07995605469,1266.84997558594,1261.42004394531,1264.67004394531,2125580000,0.000324073219063235
1262.08996582031,1265.07995605469,1258.11999511719,1265.07995605469,2325840000,-0.00236627668257634
1263.69995117188,1272.89001464844,1262.08996582031,1262.08996582031,2110740000,0.00127483727667013
1257.36999511719,1264.84997558594,1253.02001953125,1263.69995117188,2093830000,-0.00502165310079918
1255.83996582031,1263.35998535156,1250.91003417969,1257.36999511719,2178300000,-0.00121758986290971
1259.36999511719,1263.07995605469,1254.23999023438,1255.83996582031,1896290000,0.00280694786474559
1260.43005371094,1263.85998535156,1255.52001953125,1259.36999511719,1876550000,0.000841383154016426
1267.43005371094,1272.10998535156,1258.56005859375,1260.43005371094,2390020000,0.00553829531298491
1272.73999023438,1275.80004882812,1267.06994628906,1267.43005371094,2145520000,0.0041807785824551
1270.93994140625,1275.17004394531,1267.73999023438,1272.73999023438,2180590000,-0.00141531102730985
1267.31994628906,1275.23999023438,1267.31994628906,1270.93994140625,2584190000,-0.00285234588393044
1259.92004394531,1270.51000976562,1259.28002929688,1267.31994628906,2208810000,-0.00585613041909942
1259.61999511719,1263.85998535156,1257.2099609375,1259.92004394531,1996690000,-0.000238177464847969
1262.7900390625,1269.36999511719,1259.61999511719,1259.61999511719,2065170000,0.00251350539468852
1268.11999511719,1268.18994140625,1262.5,1262.7900390625,1888500000,0.00421189521728033
1268.66003417969,1269.76000976562,1265.92004394531,1268.11999511719,1285810000,0.000425767362105669
1256.5400390625,1271.82995605469,1256.5400390625,1268.66003417969,1540470000,-0.0095993092299025
1258.17004394531,1261.09997558594,1256.5400390625,1256.5400390625,1422360000,0.00129637616845596
1254.42004394531,1260.60998535156,1254.18005371094,1258.17004394531,1382540000,-0.00298496981458425
1248.2900390625,1254.42004394531,1246.58996582031,1254.42004394531,1443500000,-0.00489870335605807
1268.80004882812,1270.21997070312,1245.73999023438,1248.2900390625,2554570000,0.0162969643413788
1273.4599609375,1275.36999511719,1267.73999023438,1268.80004882812,2515330000,0.00366596438625577
1273.47998046875,1276.91003417969,1270.30004882812,1273.4599609375,2433340000,1.57204580485377e-05
1285.44995117188,1286.08996582031,1273.47998046875,1273.47998046875,2446560000,0.00935551838421723
1290.15002441406,1290.78002929688,1284.81994628906,1285.44995117188,2301490000,0.00364969599621813
1289.68994140625,1290.15002441406,1283.76000976562,1290.15002441406,2373080000,-0.000356675622353005
1294.18005371094,1294.90002441406,1288.11999511719,1289.71997070312,2406130000,0.00347549747694334
1286.06005859375,1294.18005371094,1285.0400390625,1294.18005371094,2318350000,-0.00629400487515921
1287.60998535156,1288.9599609375,1282.78002929688,1286.06005859375,2206510000,0.00120444883665769
1282.93005371094,1287.60998535156,1278.60998535156,1287.60998535156,2179970000,-0.00364120903795174
1277.93005371094,1282.93005371094,1272.07995605469,1282.93005371094,2233200000,-0.00390494298308781
1285.0400390625,1287.7900390625,1277.93005371094,1277.93005371094,2444020000,0.00554825326332
1261.48999023438,1285.0400390625,1260.92004394531,1285.0400390625,2845810000,-0.0184963224099925
1263.81994628906,1268.18994140625,1261.48999023438,1261.48999023438,2256070000,0.00184528376666053
1266.85998535156,1271.46997070312,1263.81994628906,1263.81994628906,2608720000,0.00240254841144466
1264.68005371094,1271.86999511719,1259.42004394531,1266.85998535156,2617060000,-0.0017222182116821
1273.82995605469,1276.43994140625,1264.68005371094,1264.68005371094,2856780000,0.00720890753548994
1283.71997070312,1286.38000488281,1273.82995605469,1273.82995605469,2623620000,0.00773401437250556
1285.18994140625,1287.93994140625,1283.51000976562,1283.71997070312,2282730000,0.00114443161796667
1280.07995605469,1285.19995117188,1276.84997558594,1285.19995117188,2708310000,-0.00398398009930053
1282.4599609375,1283.32995605469,1277.56994628906,1280.07995605469,2589410000,0.00185753638518531
1270.83996582031,1282.4599609375,1267.71997070312,1282.4599609375,2565300000,-0.00910200577558827
1264.03002929688,1270.86999511719,1261.02001953125,1270.83996582031,2282210000,-0.00537301946036208
1265.02001953125,1267.0400390625,1261.61999511719,1264.03002929688,2132360000,0.000782894973074496
1254.78002929688,1265.78002929688,1253.60998535156,1265.02001953125,2366370000,-0.00812766601011025
1265.65002441406,1266.46997070312,1254.78002929688,1254.78002929688,2456860000,0.00862556173328822
1263.78002929688,1274.56005859375,1262.80004882812,1265.65002441406,2441920000,-0.00147859036871215
1266.98999023438,1269.89001464844,1254.97998046875,1263.81994628906,2290050000,0.00253674781516488
1262.85998535156,1266.98999023438,1258.33996582031,1266.98999023438,1850080000,-0.00326502250458894
1275.53002929688,1278.2099609375,1260.80004882812,1262.85998535156,2437940000,0.00998282304398545
1280,1281,1271.06005859375,1275.53002929688,2317590000,0.00349827645183725
1289.38000488281,1289.39001464844,1280,1280,2251490000,0.00730140853907519
1287.23999023438,1289.46997070312,1284.06994628906,1289.38000488281,2128260000,-0.00166110264188332
1283.03002929688,1291.92004394531,1281.32995605469,1287.23999023438,2104320000,-0.00327589293765423
1292.67004394531,1294.17004394531,1283.03002929688,1283.03002929688,2222380000,0.00748538990251999
1287.7900390625,1293.83996582031,1285.14001464844,1292.67004394531,2144210000,-0.00378227954974224
1289.43005371094,1292.10998535156,1285.61999511719,1287.7900390625,1933010000,0.00127270067031229
1294.11999511719,1297.56994628906,1289.43005371094,1289.43005371094,1975320000,0.00363062179503581
1280.66003417969,1294.11999511719,1278.66003417969,1294.11999511719,2370860000,-0.0104553269774365
1291.23999023438,1291.80004882812,1280.66003417969,1280.66003417969,2308320000,0.00822739269329946
1289.14001464844,1291.23999023438,1283.2099609375,1291.23999023438,2494590000,-0.00162764867622243
1287.22998046875,1297.32995605469,1284.19995117188,1289.14001464844,2152950000,-0.00148273309597711
1278.26000976562,1288.22998046875,1275.67004394531,1287.22998046875,2280190000,-0.00699282186992728
1275.88000488281,1278.26000976562,1271.10998535156,1278.26000976562,2268050000,-0.00186364534286323
1278.46997070312,1280.32995605469,1268.42004394531,1275.88000488281,2442870000,0.0020278871201146
1272.22998046875,1282.73999023438,1272.22998046875,1278.46997070312,2140110000,-0.00489277672969809
1281.42004394531,1284.36999511719,1271.10998535156,1272.22998046875,2123450000,0.00719762149356018
1284.13000488281,1287.36999511719,1281.57995605469,1281.57995605469,2070330000,0.0021125777270366
1297.47998046875,1298.14001464844,1282.67004394531,1284.13000488281,2165270000,0.0103424565766225
1303.02001953125,1304.40002441406,1294.96997070312,1297.47998046875,2293000000,0.00426075558059674
1305.32995605469,1310.44995117188,1303.02001953125,1303.02001953125,2292180000,0.00177118649639351
1307.25,1309.7900390625,1305.31994628906,1305.32995605469,2549620000,0.00146984538141461
1305.07995605469,1310,1303.58996582031,1307.25,1976830000,-0.00166138618089185
1297.22998046875,1310.88000488281,1295.81994628906,1305.07995605469,2147370000,-0.00603310104321873
1305.0400390625,1305.96997070312,1295.81005859375,1297.22998046875,2039810000,0.00600251471595003
1301.67004394531,1305.0400390625,1298.10998535156,1305.0400390625,1980940000,-0.00258563237750307
1302.94995117188,1306.53002929688,1298.89001464844,1301.67004394531,2326070000,0.000982797745531337
1301.60998535156,1303.73999023438,1299.08996582031,1302.94995117188,2029700000,-0.00102893845500914
1293.22998046875,1306.23999023438,1291.83996582031,1301.60998535156,2148580000,-0.00645899872572224
1302.89001464844,1305.59997558594,1293.22998046875,1293.22998046875,2143540000,0.00744193548896664
1300.25,1310.15002441406,1296.71997070312,1302.89001464844,2294560000,-0.00202833158316099
1294.86999511719,1303,1294.86999511719,1300.25,2236710000,-0.0041462534298418
1297.81005859375,1309.18994140625,1296.65002441406,1302.88000488281,2494080000,0.00226797342972481
1305.93005371094,1307.55004882812,1294.7099609375,1297.81005859375,2147660000,0.00623719810045635
